sample_idx,seed,strategy,ok,error,completion_rate,overall_on_time_rate,conditional_on_time_rate,blocked_sec,makespan,mean_tardy_over_completed_sec,mean_tardy_over_late_sec
598,598,COLOR_GROUP,1,,0.57357,0.51476,0.89747,685.38,424785.66,19333.88,188564.01
598,598,LOAD_BALANCE,1,,0.57357,0.51476,0.89747,631.62,424785.66,19369.31,188909.61
598,598,OPTIMIZED,1,,0.61905,0.59167,0.95577,973.74,424761.2,5841.2,132061.88
599,599,EDD,1,,0.58024,0.50667,0.8732,4256.61,424796.65,21111.65,166501.94
599,599,COLOR_GROUP,1,,0.58024,0.51524,0.88798,9246.86,424796.65,19342.02,172661.21
599,599,LOAD_BALANCE,1,,0.58,0.50667,0.87356,4233.73,424784.74,20849.02,164896.78
599,599,OPTIMIZED,1,,0.6269,0.58619,0.93506,4391.43,424762.35,5190.28,79918.23
600,600,EDD,1,,0.57881,0.51571,0.89099,,424612.59,19101.04,175224.98
600,600,COLOR_GROUP,1,,0.57881,0.51595,0.8914,,424612.59,18776.3,172898.45
600,600,LOAD_BALANCE,1,,0.57881,0.51571,0.89099,,424612.59,19064.02,174885.41
600,600,OPTIMIZED,1,,0.62833,0.595,0.94695,3539.46,424787.79,4556.27,85885.72
601,601,EDD,1,,0.5769,0.51524,0.89311,,424693.15,18509.46,173159.92
601,601,COLOR_GROUP,1,,0.57881,0.51524,0.89017,,424672.4,19359.14,176262.4
601,601,LOAD_BALANCE,1,,0.5769,0.51524,0.89311,,424693.15,18507.17,173138.54
601,601,OPTIMIZED,1,,0.62762,0.59476,0.94765,,424753.64,4284.75,81844.86
602,602,EDD,1,,0.58119,0.51452,0.88529,,424666.18,20658.64,180099.08
602,602,COLOR_GROUP,1,,0.58119,0.51452,0.88529,,424666.18,20658.16,180094.88
602,602,LOAD_BALANCE,1,,0.58119,0.51452,0.88529,,424666.18,20654.85,180066.02
602,602,OPTIMIZED,1,,0.62714,0.59429,0.94761,,424776.49,4642.34,88608.11
603,603,EDD,1,,0.57548,0.51381,0.89284,,424671.36,19605.24,182957.03
603,603,COLOR_GROUP,1,,0.57548,0.51381,0.89284,,424671.36,19486.18,181845.93
603,603,LOAD_BALANCE,1,,0.57548,0.51381,0.89284,,424671.36,19550.04,182441.84
603,603,OPTIMIZED,1,,0.62762,0.59429,0.94689,,424793.66,4580.97,86253.11
604,604,EDD,1,,0.54881,0.50238,0.9154,1688.67,424773.76,14378.8,169964.79
604,604,COLOR_GROUP,1,,0.55071,0.50143,0.91051,1636.22,424781.97,14141.09,158011.28
604,604,LOAD_BALANCE,1,,0.54881,0.50238,0.9154,1688.67,424773.76,14365.74,169810.46
604,604,OPTIMIZED,1,,0.60667,0.57714,0.95133,1589.0,424762.19,3965.09,81476.2
605,605,EDD,1,,0.57476,0.51381,0.89395,,424761.83,19441.35,183325.84
605,605,COLOR_GROUP,1,,0.57476,0.51381,0.89395,,424761.83,19433.26,183249.54
605,605,LOAD_BALANCE,1,,0.57476,0.51381,0.89395,,424761.83,19400.56,182941.19
605,605,OPTIMIZED,1,,0.62571,0.59262,0.94711,,424772.0,4699.01,88841.74
606,606,EDD,1,,0.56405,0.50548,0.89616,2790.1,424770.66,17212.84,165761.06
606,606,COLOR_GROUP,1,,0.5719,0.51119,0.89384,2582.84,424747.09,18139.75,170869.36
606,606,LOAD_BALANCE,1,,0.56405,0.50548,0.89616,2790.1,424770.66,17095.79,164633.89
606,606,OPTIMIZED,1,,0.62095,0.58786,0.9467,2585.71,424746.16,4445.52,83409.49
607,607,EDD,1,,0.5581,0.51357,0.92022,39286.26,424628.23,19013.9,238334.68
607,607,COLOR_GROUP,1,,0.56762,0.51357,0.90478,35622.6,424696.76,19843.53,208400.75
607,607,LOAD_BALANCE,1,,0.5581,0.51357,0.92022,39286.26,424628.23,18974.6,237842.09
607,607,OPTIMIZED,1,,0.61929,0.58619,0.94656,37501.67,424755.29,5976.7,111837.39
608,608,EDD,1,,0.56119,0.51262,0.91345,,424557.7,12909.85,149159.39
608,608,COLOR_GROUP,1,,0.56119,0.51262,0.91345,,424557.7,12743.06,147232.35
608,608,LOAD_BALANCE,1,,0.56119,0.51262,0.91345,,424557.7,12870.81,148708.34
608,608,OPTIMIZED,1,,0.62333,0.58714,0.94194,,424739.79,4378.63,75416.18
609,609,EDD,1,,0.57881,0.51476,0.88935,,424756.56,18711.09,169095.35
609,609,COLOR_GROUP,1,,0.57881,0.515,0.88976,,424756.56,18643.23,169110.77
609,609,LOAD_BALANCE,1,,0.57881,0.51476,0.88935,,424756.56,18699.99,168995.09
609,609,OPTIMIZED,1,,0.6281,0.5931,0.94428,,424794.26,4399.52,78951.96
610,610,EDD,1,,0.57,0.50714,0.88972,1372.9,424672.91,19378.18,175724.9
610,610,COLOR_GROUP,1,,0.57,0.50905,0.89307,1372.9,424672.91,19100.24,178617.05
610,610,LOAD_BALANCE,1,,0.57,0.50714,0.88972,1372.9,424672.91,19285.56,174884.95
610,610,OPTIMIZED,1,,0.62,0.58429,0.9424,1325.4,424746.62,4966.96,86226.34
611,611,EDD,1,,0.57976,0.51381,0.88624,2607.43,424774.5,20833.17,183136.37
611,611,COLOR_GROUP,1,,0.57976,0.51381,0.88624,10624.27,424774.5,20330.01,178713.29
611,611,LOAD_BALANCE,1,,0.57976,0.51381,0.88624,2214.29,424774.5,20484.29,180069.46
611,611,OPTIMIZED,1,,0.6281,0.59548,0.94807,2342.82,424749.95,4307.18,82936.72
612,612,EDD,1,,0.57881,0.51429,0.88852,,424608.24,19695.7,176679.88
612,612,COLOR_GROUP,1,,0.57881,0.51429,0.88852,,424608.24,19681.5,176552.46
612,612,LOAD_BALANCE,1,,0.57881,0.51429,0.88852,,424608.24,19655.07,176315.37
612,612,OPTIMIZED,1,,0.6281,0.59476,0.94693,,424792.78,4498.07,84756.43
613,613,EDD,1,,0.58143,0.51524,0.88616,,424766.33,20615.01,181085.76
613,613,COLOR_GROUP,1,,0.58143,0.51524,0.88616,,424766.33,20596.11,180919.82
613,613,LOAD_BALANCE,1,,0.58143,0.51524,0.88616,,424766.33,20614.39,181080.4
613,613,OPTIMIZED,1,,0.6281,0.59548,0.94807,,424778.94,4395.28,84633.29
614,614,EDD,1,,0.5719,0.51405,0.89883,,424772.03,17763.78,175590.91
614,614,COLOR_GROUP,1,,0.5719,0.51405,0.89883,,424772.03,17745.29,175408.16
614,614,LOAD_BALANCE,1,,0.5719,0.51405,0.89883,,424772.03,17761.32,175566.6
614,614,OPTIMIZED,1,,0.62476,0.59405,0.95084,,424764.64,4354.84,88582.2
615,615,EDD,1,,0.58,0.51524,0.88834,,424796.4,19910.28,178314.1
615,615,COLOR_GROUP,1,,0.58,0.51524,0.88834,,424796.4,19373.51,173506.9
615,615,LOAD_BALANCE,1,,0.58,0.51524,0.88834,,424796.4,19810.55,177420.93
615,615,OPTIMIZED,1,,0.62738,0.59429,0.94725,,424797.53,4467.93,84697.76
616,616,EDD,1,,0.57333,0.51429,0.89701,,424742.91,17490.84,169830.37
616,616,COLOR_GROUP,1,,0.57333,0.51429,0.89701,,424742.91,17480.77,169732.67
616,616,LOAD_BALANCE,1,,0.57333,0.51429,0.89701,,424742.91,17472.45,169651.88
616,616,OPTIMIZED,1,,0.62548,0.59262,0.94747,,424789.61,3824.91,72811.86
617,617,EDD,1,,0.5719,0.51429,0.89925,,424759.7,19010.67,188692.69
617,617,COLOR_GROUP,1,,0.5719,0.51429,0.89925,,424759.7,18918.39,187776.75
617,617,LOAD_BALANCE,1,,0.5719,0.51429,0.89925,,424759.7,18978.66,188374.98
617,617,OPTIMIZED,1,,0.62024,0.59119,0.95317,,424796.61,5993.47,127975.25
618,618,EDD,1,,0.57095,0.50833,0.89033,,424700.5,19693.62,179563.86
618,618,COLOR_GROUP,1,,0.57333,0.50833,0.88663,,424756.13,20868.59,184071.67
618,618,LOAD_BALANCE,1,,0.57095,0.50833,0.89033,,424700.5,19687.18,179505.13
618,618,OPTIMIZED,1,,0.62405,0.58714,0.94086,,424791.42,5397.36,91267.67
619,619,EDD,1,,0.57524,0.51095,0.88825,640.46,424759.01,21131.01,189083.38
619,619,COLOR_GROUP,1,,0.57881,0.51119,0.88318,478.14,424666.01,20668.05,176915.62
619,619,LOAD_BALANCE,1,,0.57524,0.51095,0.88825,640.46,424759.01,21088.19,188700.23
619,619,OPTIMIZED,1,,0.62667,0.59119,0.94339,157.13,424761.02,4917.23,86859.97
620,620,EDD,1,,0.57833,0.51452,0.88967,,424632.69,19301.28,174935.9
620,620,COLOR_GROUP,1,,0.57833,0.51452,0.88967,,424632.69,19283.55,174775.12
620,620,LOAD_BALANCE,1,,0.57833,0.51452,0.88967,,424632.69,19299.05,174915.61
620,620,OPTIMIZED,1,,0.6281,0.59452,0.94655,,424756.91,4384.51,82030.77
621,621,EDD,1,,0.57571,0.51381,0.89247,,424790.33,18889.68,175674.03
621,621,COLOR_GROUP,1,,0.57571,0.51381,0.89247,,424790.33,18891.58,175691.65
621,621,LOAD_BALANCE,1,,0.57571,0.51381,0.89247,,424790.33,18879.82,175582.34
621,621,OPTIMIZED,1,,0.62738,0.59476,0.94801,,424789.82,4196.39,80711.57
622,622,EDD,1,,0.57452,0.51429,0.89515,,424779.43,18496.0,176406.56
622,622,COLOR_GROUP,1,,0.57452,0.51429,0.89515,,424779.43,18334.57,174866.86
622,622,LOAD_BALANCE,1,,0.57452,0.51429,0.89515,,424779.43,18446.69,175936.24
622,622,OPTIMIZED,1,,0.6269,0.59476,0.94873,,424751.1,4394.72,85713.39
623,623,EDD,1,,0.58024,0.51452,0.88675,,424668.18,20031.37,176871.22
623,623,COLOR_GROUP,1,,0.58024,0.51452,0.88675,,424668.18,19938.92,176054.88
623,623,LOAD_BALANCE,1,,0.58024,0.51452,0.88675,,424668.18,19998.17,176578.09
623,623,OPTIMIZED,1,,0.6281,0.59476,0.94693,,424788.05,4461.04,84058.74
624,624,EDD,1,,0.57214,0.51262,0.89596,31017.04,424793.38,18968.31,182323.39
624,624,COLOR_GROUP,1,,0.57881,0.51262,0.88564,29209.39,424759.69,20178.33,176451.51
624,624,LOAD_BALANCE,1,,0.57214,0.51262,0.89596,31017.04,424793.38,18921.84,181876.76
624,624,OPTIMIZED,1,,0.62524,0.59024,0.94402,30274.66,424770.88,4622.63,82578.49
625,625,EDD,1,,0.57929,0.5119,0.88368,50.33,424668.38,21155.75,181879.63
625,625,COLOR_GROUP,1,,0.5819,0.51333,0.88216,,424750.58,20273.15,172040.17
625,625,LOAD_BALANCE,1,,0.57929,0.5119,0.88368,50.33,424668.38,21079.26,181222.03
625,625,OPTIMIZED,1,,0.6269,0.59333,0.94645,,424761.54,4472.88,83525.55
626,626,EDD,1,,0.57929,0.51476,0.88861,,424715.63,19544.25,175465.54
626,626,COLOR_GROUP,1,,0.57929,0.51476,0.88861,,424715.63,19530.09,175338.45
626,626,LOAD_BALANCE,1,,0.57929,0.51476,0.88861,,424715.63,19536.84,175398.97
626,626,OPTIMIZED,1,,0.62762,0.59524,0.94841,,424745.91,4280.97,82975.25
627,627,EDD,1,,0.57619,0.51452,0.89298,,424755.36,19890.43,185848.83
627,627,COLOR_GROUP,1,,0.57619,0.51452,0.89298,,424755.36,19887.9,185825.12
627,627,LOAD_BALANCE,1,,0.57619,0.51452,0.89298,,424755.36,19889.22,185837.54
627,627,OPTIMIZED,1,,0.6269,0.59405,0.94759,,424784.31,4547.3,86761.2
628,628,EDD,1,,0.57714,0.515,0.89233,,424759.66,19371.26,179907.83
628,628,COLOR_GROUP,1,,0.57714,0.515,0.89233,,424759.66,19371.16,179906.86
628,628,LOAD_BALANCE,1,,0.57714,0.515,0.89233,,424759.66,19366.96,179867.83
628,628,OPTIMIZED,1,,0.62786,0.59429,0.94653,,424785.76,4450.93,83241.94
629,629,EDD,1,,0.56952,0.51452,0.90343,1380.0,424726.38,18768.81,194350.63
629,629,COLOR_GROUP,1,,0.5719,0.51429,0.89925,1343.25,424687.04,18754.7,186152.07
629,629,LOAD_BALANCE,1,,0.56952,0.51452,0.90343,1380.0,424726.38,18761.11,194270.88
629,629,OPTIMIZED,1,,0.6231,0.59095,0.94841,1060.96,424755.53,5093.89,98745.91
630,630,EDD,1,,0.57881,0.51452,0.88893,,424734.84,19414.52,174802.62
630,630,COLOR_GROUP,1,,0.57881,0.515,0.88976,,424734.84,19110.48,173349.14
630,630,LOAD_BALANCE,1,,0.57881,0.51452,0.88893,,424734.84,19412.56,174784.94
630,630,OPTIMIZED,1,,0.62643,0.59381,0.94793,,424740.86,4402.79,84552.81
631,631,EDD,1,,0.57881,0.515,0.88976,,424708.96,19390.23,175886.78
631,631,COLOR_GROUP,1,,0.57881,0.515,0.88976,,424708.96,19379.37,175788.23
631,631,LOAD_BALANCE,1,,0.57881,0.515,0.88976,,424708.96,19378.16,175777.24
631,631,OPTIMIZED,1,,0.625,0.59405,0.95048,,424776.28,4079.53,82375.09
632,632,EDD,1,,0.56595,0.51452,0.90913,1595.82,424618.11,15992.72,175993.92
632,632,COLOR_GROUP,1,,0.56952,0.51452,0.90343,1542.83,424759.06,17508.19,181296.9
632,632,LOAD_BALANCE,1,,0.56595,0.51452,0.90913,1595.82,424618.11,15979.27,175845.97
632,632,OPTIMIZED,1,,0.62024,0.59238,0.95509,1623.09,424758.61,4924.55,109644.93
633,633,EDD,1,,0.56548,0.51452,0.90989,185.25,424633.15,18770.92,208322.08
633,633,COLOR_GROUP,1,,0.56738,0.51452,0.90684,64.37,424784.59,18666.62,200371.87
633,633,LOAD_BALANCE,1,,0.56548,0.51452,0.90989,185.25,424633.15,18704.11,207580.65
633,633,OPTIMIZED,1,,0.62524,0.595,0.95164,1507.18,424785.22,5075.41,104945.16
634,634,EDD,1,,0.57048,0.5119,0.89733,,424769.45,20175.21,196503.24
634,634,COLOR_GROUP,1,,0.57048,0.5119,0.89733,,424769.45,20162.55,196380.0
634,634,LOAD_BALANCE,1,,0.57048,0.5119,0.89733,,424769.45,20103.65,195806.25
634,634,OPTIMIZED,1,,0.62714,0.59286,0.94533,,424797.56,4743.69,86769.91
635,635,EDD,1,,0.58024,0.51405,0.88593,,424723.76,20253.96,177550.01
635,635,COLOR_GROUP,1,,0.58024,0.51405,0.88593,,424723.76,20240.05,177428.09
635,635,LOAD_BALANCE,1,,0.58024,0.51405,0.88593,,424723.76,20232.23,177359.56
635,635,OPTIMIZED,1,,0.62833,0.59524,0.94733,,424780.86,4331.87,82243.13
636,636,EDD,1,,0.57048,0.51524,0.90317,,424617.97,18900.05,195191.94
636,636,COLOR_GROUP,1,,0.57048,0.51524,0.90317,,424617.97,18875.71,194940.57
636,636,LOAD_BALANCE,1,,0.57048,0.51524,0.90317,,424617.97,18890.54,195093.63
636,636,OPTIMIZED,1,,0.62595,0.59357,0.94827,,424754.11,4524.94,87471.16
637,637,EDD,1,,0.57095,0.515,0.902,,424788.02,17255.82,176082.83
637,637,COLOR_GROUP,1,,0.57095,0.515,0.902,,424788.02,17204.6,175560.15
637,637,LOAD_BALANCE,1,,0.57095,0.515,0.902,,424788.02,17249.36,176016.85
637,637,OPTIMIZED,1,,0.62238,0.59548,0.95677,,424784.55,4245.3,98205.39
638,638,EDD,1,,0.53405,0.51262,0.95988,,424753.37,5686.29,141715.07
638,638,COLOR_GROUP,1,,0.53405,0.51262,0.95988,,424753.37,5651.59,140850.22
638,638,LOAD_BALANCE,1,,0.53548,0.51262,0.95731,,424761.13,6568.54,153881.72
638,638,OPTIMIZED,1,,0.6,0.56476,0.94127,,424786.31,2419.53,41197.37
639,639,EDD,1,,0.56024,0.51024,0.91075,,424681.38,18786.58,210499.17
639,639,COLOR_GROUP,1,,0.56476,0.51024,0.90346,,424774.22,20835.56,215816.32
639,639,LOAD_BALANCE,1,,0.56024,0.51024,0.91075,,424681.38,18756.99,210167.58
639,639,OPTIMIZED,1,,0.62357,0.58714,0.94158,,424767.88,5061.17,86635.37
640,640,EDD,1,,0.56976,0.50595,0.88801,,424791.0,21830.05,194922.78
640,640,COLOR_GROUP,1,,0.56976,0.50595,0.88801,,424791.0,20702.95,184858.82
640,640,LOAD_BALANCE,1,,0.56976,0.50595,0.88801,,424791.0,21759.9,194296.42
640,640,OPTIMIZED,1,,0.625,0.58905,0.94248,,424762.99,5240.28,91097.59
641,641,EDD,1,,0.57881,0.515,0.88976,,424681.84,19249.09,174606.44
641,641,COLOR_GROUP,1,,0.57881,0.515,0.88976,,424681.84,19221.51,174356.28
641,641,LOAD_BALANCE,1,,0.57881,0.515,0.88976,,424681.84,19235.83,174486.25
641,641,OPTIMIZED,1,,0.62857,0.59524,0.94697,,424799.27,4318.41,81432.94
642,642,EDD,1,,0.58,0.51571,0.88916,,424773.12,19503.74,175967.04
642,642,COLOR_GROUP,1,,0.58,0.51571,0.88916,,424773.12,19502.87,175959.19
642,642,LOAD_BALANCE,1,,0.58,0.51571,0.88916,,424773.12,19431.92,175319.1
642,642,OPTIMIZED,1,,0.6269,0.59452,0.94835,,424743.82,4350.5,84226.88
643,643,EDD,1,,0.57262,0.51238,0.8948,,424703.35,17267.82,164146.67
643,643,COLOR_GROUP,1,,0.57262,0.51238,0.8948,,424703.35,17257.49,164048.43
643,643,LOAD_BALANCE,1,,0.57262,0.51238,0.8948,,424703.35,17262.15,164092.76
643,643,OPTIMIZED,1,,0.6231,0.59,0.94689,,424781.09,4441.1,83614.01
644,644,EDD,1,,0.5769,0.51262,0.88857,2431.44,424692.78,19544.63,175394.97
644,644,COLOR_GROUP,1,,0.5769,0.515,0.8927,8260.82,424689.83,19369.04,180504.58
644,644,LOAD_BALANCE,1,,0.5769,0.5131,0.88939,2210.76,424692.78,19485.64,176170.57
644,644,OPTIMIZED,1,,0.62857,0.59548,0.94735,2445.21,424797.62,4356.04,82733.36
645,645,EDD,1,,0.57929,0.51524,0.88944,,424720.11,18661.21,168783.36
645,645,COLOR_GROUP,1,,0.57929,0.51643,0.89149,,424720.11,18538.11,170845.55
645,645,LOAD_BALANCE,1,,0.57929,0.51524,0.88944,,424720.11,18653.42,168712.94
645,645,OPTIMIZED,1,,0.6269,0.59476,0.94873,,424758.56,4284.8,83569.42
646,646,EDD,1,,0.57143,0.515,0.90125,2301.34,424781.99,16982.5,171974.69
646,646,COLOR_GROUP,1,,0.57405,0.515,0.89714,2215.78,424645.21,17979.29,174790.64
646,646,LOAD_BALANCE,1,,0.57143,0.515,0.90125,2301.34,424781.99,16963.8,171785.34
646,646,OPTIMIZED,1,,0.62738,0.59452,0.94763,2056.73,424789.14,4331.3,82702.67
647,647,EDD,1,,0.56119,0.50762,0.90454,,424796.34,15940.59,166986.56
647,647,COLOR_GROUP,1,,0.56119,0.50762,0.90454,,424796.34,15913.69,166704.71
647,647,LOAD_BALANCE,1,,0.56119,0.50762,0.90454,,424796.34,15938.42,166963.77
647,647,OPTIMIZED,1,,0.61262,0.58667,0.95764,,424770.57,3813.3,90014.97
648,648,EDD,1,,0.57881,0.51452,0.88893,,424744.84,20057.54,180592.15
648,648,COLOR_GROUP,1,,0.57881,0.51452,0.88893,,424744.84,20031.41,180356.92
648,648,LOAD_BALANCE,1,,0.57881,0.51452,0.88893,,424744.84,20046.5,180492.77
648,648,OPTIMIZED,1,,0.62714,0.59381,0.94685,,424740.29,4344.72,81742.8
649,649,EDD,1,,0.58,0.51452,0.88711,,424745.79,19860.88,175931.31
649,649,COLOR_GROUP,1,,0.58,0.51452,0.88711,,424745.79,19853.59,175866.67
649,649,LOAD_BALANCE,1,,0.58,0.51452,0.88711,,424745.79,19815.09,175525.7
649,649,OPTIMIZED,1,,0.6281,0.59571,0.94845,,424787.66,4330.96,84007.95
650,650,EDD,1,,0.58024,0.515,0.88757,,424612.71,19554.13,173917.57
650,650,COLOR_GROUP,1,,0.58024,0.515,0.88757,,424612.71,19551.39,173893.22
650,650,LOAD_BALANCE,1,,0.58024,0.515,0.88757,,424612.71,19550.52,173885.51
650,650,OPTIMIZED,1,,0.62786,0.59524,0.94805,,424738.87,4195.45,80754.79
651,651,EDD,1,,0.58048,0.51452,0.88638,,424714.37,19828.01,174515.1
651,651,COLOR_GROUP,1,,0.58048,0.51476,0.88679,,424714.37,19780.35,174726.41
651,651,LOAD_BALANCE,1,,0.58048,0.51452,0.88638,,424714.37,19825.16,174490.04
651,651,OPTIMIZED,1,,0.62833,0.59548,0.94771,,424770.28,4245.09,81179.61
652,652,EDD,1,,0.57786,0.515,0.89122,2008.2,424704.55,21015.32,193197.68
652,652,COLOR_GROUP,1,,0.57786,0.515,0.89122,5817.92,424704.55,19837.66,182371.22
652,652,LOAD_BALANCE,1,,0.57786,0.515,0.89122,1264.43,424704.55,20634.37,189695.49
652,652,OPTIMIZED,1,,0.62548,0.59405,0.94975,805.64,424778.52,4803.81,95603.15
653,653,EDD,1,,0.5819,0.51381,0.88298,,424766.71,20560.35,175697.53
653,653,COLOR_GROUP,1,,0.5819,0.51381,0.88298,,424766.71,20469.53,174921.46
653,653,LOAD_BALANCE,1,,0.5819,0.51381,0.88298,,424766.71,20526.18,175405.58
653,653,OPTIMIZED,1,,0.62667,0.59429,0.94833,,424789.36,4386.7,84895.49
654,654,EDD,1,,0.57833,0.51381,0.88843,,424641.1,19986.12,179137.58
654,654,COLOR_GROUP,1,,0.57833,0.51381,0.88843,,424641.1,19971.11,179003.05
654,654,LOAD_BALANCE,1,,0.57833,0.51381,0.88843,,424641.1,19984.9,179126.61
654,654,OPTIMIZED,1,,0.62762,0.59405,0.94651,,424765.31,4528.84,84666.82
655,655,EDD,1,,0.57881,0.51524,0.89017,,424690.01,19417.76,176796.16
655,655,COLOR_GROUP,1,,0.57881,0.51524,0.89017,,424690.01,19415.0,176771.07
655,655,LOAD_BALANCE,1,,0.57881,0.51524,0.89017,,424690.01,19400.44,176638.48
655,655,OPTIMIZED,1,,0.62762,0.59429,0.94689,,424781.78,4464.8,84065.75
656,656,EDD,1,,0.57762,0.51381,0.88953,,424774.85,19809.32,179318.7
656,656,COLOR_GROUP,1,,0.58048,0.51381,0.88515,,424753.6,20420.26,177802.11
656,656,LOAD_BALANCE,1,,0.57762,0.51381,0.88953,,424774.85,19802.24,179254.64
656,656,OPTIMIZED,1,,0.6281,0.59429,0.94617,,424775.33,4866.12,90400.22
657,657,EDD,1,,0.57048,0.50571,0.88648,,424767.38,21703.45,191181.88
657,657,COLOR_GROUP,1,,0.57048,0.50571,0.88648,,424767.38,21661.67,190813.81
657,657,LOAD_BALANCE,1,,0.57048,0.50571,0.88648,,424767.38,21621.87,190463.26
657,657,OPTIMIZED,1,,0.62143,0.58429,0.94023,,424768.85,6222.09,104100.42
658,658,EDD,1,,0.57881,0.51333,0.88688,,424768.33,20058.55,177317.58
658,658,COLOR_GROUP,1,,0.57881,0.51333,0.88688,,424768.33,20031.23,177076.09
658,658,LOAD_BALANCE,1,,0.57881,0.51333,0.88688,,424768.33,20051.05,177251.27
658,658,OPTIMIZED,1,,0.62786,0.59333,0.94501,,424793.66,4739.01,86184.67
659,659,EDD,1,,0.57357,0.51381,0.89581,,424724.93,19912.7,191114.35
659,659,COLOR_GROUP,1,,0.57357,0.51381,0.89581,,424724.93,19910.55,191093.73
659,659,LOAD_BALANCE,1,,0.57357,0.51381,0.89581,,424724.93,19890.68,190903.0
659,659,OPTIMIZED,1,,0.62429,0.59286,0.94966,,424779.39,4770.84,94766.2
660,660,EDD,1,,0.57881,0.51381,0.8877,,424636.2,19659.65,175064.52
660,660,COLOR_GROUP,1,,0.57881,0.51452,0.88893,,424636.2,19209.93,172960.54
660,660,LOAD_BALANCE,1,,0.57881,0.51381,0.8877,,424636.2,19592.81,174469.31
660,660,OPTIMIZED,1,,0.62786,0.59381,0.94577,2922.32,424760.41,4622.63,85243.89
661,661,EDD,1,,0.57167,0.51286,0.89713,,424749.17,17936.63,174355.63
661,661,COLOR_GROUP,1,,0.57167,0.51286,0.89713,,424749.17,17929.22,174283.67
661,661,LOAD_BALANCE,1,,0.57167,0.51286,0.89713,,424749.17,17928.5,174276.62
661,661,OPTIMIZED,1,,0.62571,0.59286,0.94749,,424765.39,4699.85,89501.49
662,662,EDD,1,,0.58167,0.515,0.88539,,424718.25,19718.44,172043.42
662,662,COLOR_GROUP,1,,0.58167,0.515,0.88539,,424718.25,19678.96,171698.92
662,662,LOAD_BALANCE,1,,0.58167,0.515,0.88539,,424718.25,19694.18,171831.71
662,662,OPTIMIZED,1,,0.6281,0.59357,0.94503,,424759.08,4589.42,83495.74
663,663,EDD,1,,0.56857,0.51429,0.90452,,424678.12,19833.99,207734.94
663,663,COLOR_GROUP,1,,0.56857,0.51429,0.90452,,424678.12,19386.56,203048.73
663,663,LOAD_BALANCE,1,,0.56857,0.51429,0.90452,,424678.12,19736.74,206716.37
663,663,OPTIMIZED,1,,0.62143,0.59119,0.95134,,424776.72,5446.34,111928.78
664,664,EDD,1,,0.56167,0.51452,0.91607,,424604.03,15699.7,187048.41
664,664,COLOR_GROUP,1,,0.56167,0.515,0.91691,,424604.03,15686.06,188792.99
664,664,LOAD_BALANCE,1,,0.56167,0.51452,0.91607,,424604.03,15696.85,187014.46
664,664,OPTIMIZED,1,,0.61571,0.59119,0.96017,,424745.25,4845.81,121662.82
665,665,EDD,1,,0.57833,0.515,0.89049,,424610.95,19331.78,176529.68
665,665,COLOR_GROUP,1,,0.57833,0.515,0.89049,,424610.95,19318.51,176408.53
665,665,LOAD_BALANCE,1,,0.57833,0.515,0.89049,,424610.95,19329.62,176509.96
665,665,OPTIMIZED,1,,0.6281,0.59429,0.94617,,424771.47,4530.27,84160.86
666,666,EDD,1,,0.57,0.51524,0.90393,,424657.41,16682.91,173647.35
666,666,COLOR_GROUP,1,,0.57,0.51524,0.90393,,424657.41,16674.68,173561.65
666,666,LOAD_BALANCE,1,,0.57,0.51524,0.90393,,424657.41,16670.79,173521.23
666,666,OPTIMIZED,1,,0.62571,0.59357,0.94863,,424783.91,4421.26,86067.19
667,667,EDD,1,,0.5769,0.51476,0.89228,3594.09,424725.83,19523.5,181246.93
667,667,COLOR_GROUP,1,,0.5769,0.51476,0.89228,6510.27,424725.83,19128.82,177582.86
667,667,LOAD_BALANCE,1,,0.57548,0.51476,0.8945,3558.42,424763.04,19064.51,180701.67
667,667,OPTIMIZED,1,,0.62381,0.59429,0.95267,3447.25,424745.62,4391.59,92790.14
668,668,EDD,1,,0.57548,0.51405,0.89326,,424668.78,18229.52,170778.14
668,668,COLOR_GROUP,1,,0.57548,0.51405,0.89326,,424668.78,18227.44,170758.65
668,668,LOAD_BALANCE,1,,0.57548,0.51405,0.89326,,424668.78,18207.76,170574.22
668,668,OPTIMIZED,1,,0.62548,0.59405,0.94975,,424753.16,3931.77,78248.24
669,669,EDD,1,,0.58167,0.51548,0.88621,2321.55,424656.9,20206.47,177569.82
669,669,COLOR_GROUP,1,,0.58167,0.51548,0.88621,2595.29,424656.9,19832.24,174281.15
669,669,LOAD_BALANCE,1,,0.58167,0.51548,0.88621,2258.82,424656.9,20156.5,177130.7
669,669,OPTIMIZED,1,,0.62786,0.59571,0.94881,1908.73,424748.45,4671.59,91251.7
670,670,EDD,1,,0.57881,0.515,0.88976,,424691.01,19554.66,177378.3
670,670,COLOR_GROUP,1,,0.57881,0.515,0.88976,,424691.01,19502.01,176900.72
670,670,LOAD_BALANCE,1,,0.57881,0.515,0.88976,,424691.01,19513.5,177004.93
670,670,OPTIMIZED,1,,0.62762,0.59524,0.94841,,424757.82,4253.02,82433.63
671,671,EDD,1,,0.57881,0.51452,0.88893,,424626.23,19329.34,174035.67
671,671,COLOR_GROUP,1,,0.57881,0.51452,0.88893,,424626.23,19329.24,174034.76
671,671,LOAD_BALANCE,1,,0.57881,0.51452,0.88893,,424626.23,19328.97,174032.3
